0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799999999999999822e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.440000000000000000e+02,8.399999999999999689e-01,0.000000000000000000e+00,1.199999999999999956e+00,8.399999999999999689e-01,0.000000000000000000e+00,8.400000000000000799e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.460000000000000000e+02,7.199999999999999289e+00,0.000000000000000000e+00,1.132427485117659691e-16,1.000000000000000000e+01,0.000000000000000000e+00,1.680000000000000160e+00,2.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.400000000000000000e+02,3.240000000000000213e+00,7.199999999999999289e+00,6.286235338479937934e-33,0.000000000000000000e+00,1.000000000000000000e+01,1.680000000000000160e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.260000000000000000e+02,6.915999999999998593e+00,0.000000000000000000e+00,3.132000000000000117e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.483702463810914038e-16,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.180000000000000284e+02,7.199999999999999289e+00,0.000000000000000000e+00,1.004799999999999827e+01,0.000000000000000000e+00,1.000000000000000000e+01,9.000000000000002442e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.300000000000000284e+02,0.000000000000000000e+00,1.200000000000000178e+00,1.048799999999999777e+01,0.000000000000000000e+00,1.000000000000000000e+01,6.050715484207103343e-16,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.220000000000000568e+02,0.000000000000000000e+00,9.984436000000000533e+00,1.168799999999999883e+01,0.000000000000000000e+00,7.402799999999999159e+00,3.000000000000000444e+00,1.000000000000000000e+00
