0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799999999999999822e+00,3.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.399999999999998579e+00,0.000000000000000000e+00,1.554312234475219058e-16,3.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,6.800000000000000000e+01,2.520000000000000018e-01,8.399999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.839999999999999858e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,5.200000000000000000e+01,7.560000000000001441e-02,2.520000000000000018e-01,8.399999999999999689e-01,9.996000000000000441e+00,0.000000000000000000e+00,2.352000000000000313e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.268000000000007163e-02,8.399999999999998579e+00,0.000000000000000000e+00,1.234800000000000075e+01,2.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.220000000000000000e+02,0.000000000000000000e+00,1.668445381852734221e-16,3.012407999999999308e+00,8.316000000000000059e-01,0.000000000000000000e+00,4.523599999999998289e+00,3.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.037224000000001478e-01,3.000000000000000444e+00,8.316000000000000059e-01,2.511102437097178113e-16,3.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.831600000000000783e+00,2.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.400000000000000000e+02,0.000000000000000000e+00,9.479999999999998650e+00,1.210000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00,7.678080393702658530e-16,3.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+01,1.320000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01,2.157999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.000000000000000444e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,9.999999999999998224e+00,2.157999999999999829e+01,7.731699959999999372e+00,0.000000000000000000e+00,7.216449660063517513e-16,3.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.919999999999999716e+02,0.000000000000000000e+00,1.000000000000000000e+01,3.157999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.731699960000000260e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.759999999999999716e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.157999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.419509988000000389e+00,1.000000000000000000e+00
6.000000000000000000e+01,4.000000000000000000e+00,1.879999999999999716e+02,0.000000000000000000e+00,1.000000000000000000e+01,4.157999999999999829e+01,4.012035959999999513e+00,0.000000000000000000e+00,6.339101459307272381e-16,3.000000000000000000e+00
