-1.630135625600814819e-02,9.811916202306747437e-02,0.000000000000000000e+00,1.255450397729873657e-02
-2.561578452587127686e-01,8.471109271049499512e-01,9.323833584785461426e-01,0.000000000000000000e+00
1.156339287757873535e+00,5.918482303619384766e+00,4.561691284179687500e+00,2.799999952316284180e+00
4.890047013759613037e-01,2.587999916076660156e+01,5.889263629913330078e+00,7.023604869842529297e+00
1.333247423171997070e+00,2.548800086975097656e+01,3.783934354782104492e+00,4.594881534576416016e+00
9.985871613025665283e-02,4.482737064361572266e+00,1.116759967803955078e+01,5.203679561614990234e+00
2.364785194396972656e+00,9.077980995178222656e+00,6.332706451416015625e+00,1.624027633666992188e+01
2.402714729309082031e+00,9.928583145141601562e+00,7.085922241210937500e+00,6.632285594940185547e+00
1.854629874229431152e+00,1.076736068725585938e+01,1.090372276306152344e+01,9.617950439453125000e+00
1.906751871109008789e+00,1.025762557983398438e+01,8.035062789916992188e+00,1.873159980773925781e+01
2.165738105773925781e+00,2.700000000000000000e+01,8.060466766357421875e+00,1.023711967468261719e+01
1.970823854207992554e-01,1.393880939483642578e+01,1.295324802398681641e+01,2.300000000000000000e+01
3.820851802825927734e+00,2.541218948364257812e+01,1.102689743041992188e+01,1.350843811035156250e+01
4.570902347564697266e+00,2.331218910217285156e+01,8.941476821899414062e+00,1.152418994903564453e+01
2.692260026931762695e+00,1.123569202423095703e+01,9.003803253173828125e+00,2.141950988769531250e+01
-2.300921440124511719e+00,1.618391036987304688e+01,3.000000000000000000e+01,2.194749450683593750e+01
5.090867996215820312e+00,2.980842590332031250e+01,1.304860019683837891e+01,1.603401374816894531e+01
4.527330398559570312e+00,1.764054489135742188e+01,1.173497581481933594e+01,2.420361137390136719e+01
6.002987861633300781e+00,3.000000000000000000e+01,1.098026561737060547e+01,1.706773948669433594e+01
5.052476882934570312e+00,1.550122928619384766e+01,1.099869251251220703e+01,2.600000000000000000e+01
2.235474348068237305e+00,2.979999923706054688e+01,2.166574859619140625e+01,2.554206848144531250e+01
5.788363456726074219e+00,1.812628173828125000e+01,3.000000000000000000e+01,1.941125297546386719e+01
