0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,5.159780351999999404e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,1.063912140799999761e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.611846246399999405e+00,7.223692492799998810e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,8.351516774399998511e+00,5.108182548479999419e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.611846246399999405e+00,3.611846246399999405e+00,7.223692492799998810e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,7.665235384319998957e+00,0.000000000000000000e+00,5.108182548479999419e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.611846246399999405e+00,1.083553873919999866e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,7.749137613823996240e+00,0.000000000000000000e+00,4.334215495679998753e+00,5.108182548479999419e+00,1.845782505824899898e-16,3.325066162175999818e+00,4.447384985599997620e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,2.322847866982399267e+01,0.000000000000000000e+00,2.405972918495535158e-16,2.832719413247999807e+00,1.000000000000000000e+01,0.000000000000000000e+00,4.314577111017568956e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,2.838825902182399119e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.498158239744002529e-01,0.000000000000000000e+00,1.000000000000000000e+01,2.395071425086197612e-32,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,3.354803937382398971e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.549447471923201314e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.159780351999999404e+00,5.159780351999999404e+00,3.902738042982398525e+01,7.000000000000000000e+00,0.000000000000000000e+00,5.692637887295859689e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.299641020549120007e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
