0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+01,1.000000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,1.630000000000000071e+01,2.100000000000000355e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,1.630000000000000071e+01,2.100000000000000711e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,1.410000000000000142e+00,3.100000000000000711e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000000e+02,2.523000000000000576e+00,2.100000000000000355e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,7.756899999999999906e+00,1.470000000000000284e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+02,1.775690000000000168e+01,1.470000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.775690000000000168e+01,1.470000000000000284e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+02,9.429830000000002599e+00,3.470000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+02,5.234607192150521392e-16,3.470000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+02,1.000000000000000000e+01,3.469999999999999574e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,1.400000000000000000e+01,4.469999999999999574e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e+02,2.232999999999999474e+01,4.469999999999999574e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+02,1.232999999999999297e+01,3.469999999999998863e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+02,3.232999999999999119e+01,3.469999999999998863e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+02,3.232999999999999119e+01,3.279999999999998295e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+02,4.232999999999999119e+01,2.279999999999998295e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.399999999999999716e+02,4.232999999999999119e+01,1.279999999999998472e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+02,5.232999999999999119e+01,5.959999999999987530e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+02,4.232999999999998408e+01,1.462999999999998835e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+02,4.232999999999998408e+01,7.240999999999990777e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+02,5.232999999999998408e+01,7.240999999999991665e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+02,5.232999999999998408e+01,1.906869999999999266e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+02,6.232999999999998408e+01,1.906869999999999266e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+02,8.232999999999998408e+01,8.470199999999994844e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+02,7.232999999999998408e+01,2.847019999999999484e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.200000000000000000e+02,6.232999999999998408e+01,2.847019999999999840e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+02,6.232999999999998408e+01,1.480849889999999291e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+02,5.232999999999998408e+01,3.480849889999998936e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+02,4.232999999999997698e+01,4.480849889999998936e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+02,3.232999999999997698e+01,4.480849889999998936e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.800000000000000000e+02,4.232999999999997698e+01,4.480849889999998936e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+02,3.232999999999997698e+01,6.047864127818998981e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.300000000000000000e+02,4.756199999999997630e+01,4.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+02,5.456199999999997630e+01,5.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000000e+02,4.456199999999998340e+01,6.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.700000000000000000e+02,5.456199999999998340e+01,6.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+02,5.388803804509998230e+01,7.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+02,6.368584945862998126e+01,7.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+02,7.068584945862997415e+01,7.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+02,6.068584945862998126e+01,8.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+02,6.068584945862998836e+01,7.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+02,7.048584945862998552e+01,7.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000000e+02,6.042584945862998325e+01,8.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+02,6.042584945862998325e+01,8.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000000e+02,5.042584945862997614e+01,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,3.042584945862996904e+01,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,1.129809462104097939e+01,1.019953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,1.000000000000000000e+01,1.019953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,7.700000000000000178e+00,1.019953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+02,9.310000000000000497e+00,1.119953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+02,1.279300000000000104e+01,1.019953293754329877e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000000e+02,3.837900000000000755e+00,8.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000000e+02,7.681577596230227511e-16,1.019953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000000e+02,4.264132156389781331e-32,1.119953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000000e+02,3.000000000000000444e+00,1.019953293754329877e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000000000e+02,1.090000000000000036e+01,9.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000000e+02,9.398569999999999425e+00,8.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000000000e+02,1.639856999999999942e+01,8.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+02,2.195862580851194323e+01,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.900000000000000000e+02,1.452664255106552815e+01,8.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,1.452664255106552815e+01,7.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000000e+02,2.506148246901246601e+00,8.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.200000000000000000e+02,1.391191743416867799e-16,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.200000000000000000e+02,1.000000000000000000e+01,1.019953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.300000000000001137e+02,2.000000000000000000e+01,1.019953293754329877e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.600000000000001137e+02,2.000000000000000000e+01,9.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000001137e+02,1.000000000000000000e+01,7.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000002274e+02,2.000000000000000000e+01,8.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000227e+03,1.100000000000000000e+01,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.010000000000000227e+03,2.100000000000000000e+01,1.019953293754329877e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000227e+03,2.100000000000000000e+01,9.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000227e+03,2.100000000000000355e+01,9.199532937543298772e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000227e+03,3.100000000000000355e+01,9.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000227e+03,4.100000000000000000e+01,8.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000227e+03,5.100000000000000000e+01,8.199532937543298772e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000227e+03,4.100000000000000000e+01,9.199532937543298772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.070000000000000227e+03,4.100000000000000000e+01,1.019953293754329877e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000227e+03,3.100000000000000000e+01,1.219953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.090000000000000227e+03,1.170000000000000107e+01,1.219953293754329877e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
