0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,4.299816959999999355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,4.299816960000000243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,4.299816959999999355e+00,4.256818790399998775e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.719926783999999742e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.566990725119999706e+00,8.651333734399999642e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,2.009871872000000081e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.424966103513724939e-16,9.029615615999997402e+00,0.000000000000000000e+00,1.865133373439999787e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.439853568000000017e+01,5.030785843199999441e+00,0.000000000000000000e+00,7.910150887156658031e-33,5.718756556799999835e+00,9.029615615999997402e+00,1.865133373439999787e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.039853567999999839e+01,1.000000000000000178e+01,0.000000000000000000e+00,5.030785843199999441e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.339970590719999421e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,4.299816960000000243e+00,2.220446049250313475e-15,1.000000000000000000e+01,5.030785843199999441e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.339970590719999421e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,8.169652224000000018e+00,0.000000000000000000e+00,5.261220618239998537e+00,5.215500902400009853e-01,0.000000000000000000e+00,7.587044732927997970e+00,2.339970590719999421e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,2.106910310399999986e+01,0.000000000000000000e+00,8.885867020083196621e+00,1.734831212543999968e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.169072544808959435e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.506793287680000226e+01,0.000000000000000000e+00,5.574270312038398956e+00,1.062069823262719659e+01,7.176519191347185966e-01,5.310931313049597868e+00,1.169072544808959258e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.796738375680000388e+01,0.000000000000000000e+00,8.672281093611520220e+00,1.336477981265916437e+00,1.665334536937734811e-16,3.000000000000000000e+00,1.771930868027391170e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,1.226720071680000146e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.672281093611520220e+00,0.000000000000000000e+00,1.665334536937734811e-16,2.071930868027391170e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,8.906601205759999473e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.533098952850296826e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.071930868027391170e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.299816959999999355e+00,4.299816959999999355e+00,4.299816960000000243e+00,6.488258691514908527e+00,0.000000000000000000e+00,1.533098952850296826e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.321579260408217493e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
