1.370336532592773438e+00,0.000000000000000000e+00
3.570156097412109375e+00,0.000000000000000000e+00
4.940379619598388672e+00,4.221211433410644531e+00
2.775192975997924805e+00,7.662138462066650391e+00
5.645618915557861328e+00,1.474069803953170776e-01
6.714877605438232422e+00,6.064419746398925781e+00
1.000000000000000000e+01,4.535841464996337891e+00
1.993239760398864746e+00,6.555108547210693359e+00
2.691251277923583984e+00,7.121633529663085938e+00
6.637831687927246094e+00,8.909740447998046875e+00
6.115478038787841797e+00,1.000000000000000000e+01
9.787639617919921875e+00,6.844970226287841797e+00
5.007574558258056641e+00,1.000000000000000000e+01
8.198412895202636719e+00,1.000000000000000000e+01
5.691609859466552734e+00,9.842516899108886719e+00
1.000000000000000000e+01,3.819703102111816406e+00
5.846962451934814453e+00,4.884968280792236328e+00
1.000000000000000000e+01,5.893177986145019531e+00
6.284235477447509766e+00,6.684281349182128906e+00
3.638697385787963867e+00,7.109602451324462891e+00
5.885451793670654297e+00,1.000000000000000000e+01
8.620167732238769531e+00,8.923799514770507812e+00
7.064873218536376953e+00,7.216888904571533203e+00
4.849489212036132812e+00,1.000000000000000000e+01
3.473762512207031250e+00,7.005671977996826172e+00
4.882696628570556641e+00,1.000000000000000000e+01
6.276614665985107422e+00,1.000000000000000000e+01
9.487350463867187500e+00,6.662854671478271484e+00
6.538199424743652344e+00,1.000000000000000000e+01
1.000000000000000000e+01,7.915116786956787109e+00
6.059344291687011719e+00,1.000000000000000000e+01
7.999486446380615234e+00,7.361546039581298828e+00
4.965867519378662109e+00,5.724118232727050781e+00
6.249985694885253906e-01,7.437816619873046875e+00
5.149341583251953125e+00,1.000000000000000000e+01
8.213489532470703125e+00,8.752149581909179688e+00
5.840248107910156250e+00,1.070726966857910156e+01
5.994951725006103516e+00,1.000000000000000000e+01
9.323078155517578125e+00,9.784805297851562500e+00
3.265930175781250000e+00,8.810075759887695312e+00
4.754384040832519531e+00,1.000000000000000000e+01
5.330094814300537109e+00,1.000000000000000000e+01
7.116180896759033203e+00,1.000000000000000000e+01
9.846694946289062500e+00,6.512764453887939453e+00
1.000000000000000000e+01,5.629069328308105469e+00
7.264074802398681641e+00,9.852055549621582031e+00
1.000000000000000000e+01,7.182272434234619141e+00
1.000000000000000000e+01,7.597795963287353516e+00
5.775836467742919922e+00,1.000000000000000000e+01
1.000000000000000000e+01,5.757866859436035156e+00
7.286266803741455078e+00,1.000000000000000000e+01
8.914151191711425781e+00,5.015754699707031250e+00
1.000000000000000000e+01,6.599357128143310547e+00
8.095644950866699219e+00,1.000000000000000000e+01
7.483783245086669922e+00,7.714586257934570312e+00
8.017261505126953125e+00,4.107180118560791016e+00
1.000000000000000000e+01,5.421370983123779297e+00
1.000000000000000000e+01,7.370502948760986328e+00
8.127894401550292969e+00,7.078021526336669922e+00
6.277721881866455078e+00,1.000000000000000000e+01
7.384391307830810547e+00,1.000000000000000000e+01
1.000000000000000000e+01,5.177126884460449219e+00
5.614527225494384766e+00,1.000000000000000000e+01
4.001451969146728516e+00,8.939617156982421875e+00
3.726508140563964844e+00,1.500448226928710938e+00
7.494205474853515625e+00,6.917639374732971191e-01
6.931266307830810547e+00,5.773890018463134766e+00
1.000000000000000000e+01,5.679273128509521484e+00
8.725403785705566406e+00,5.059682846069335938e+00
1.000000000000000000e+01,5.339929580688476562e+00
1.000000000000000000e+01,6.835529804229736328e+00
1.000000000000000000e+01,7.098054885864257812e+00
1.000000000000000000e+01,7.861013412475585938e+00
5.662312030792236328e+00,1.000000000000000000e+01
7.263140201568603516e+00,1.000000000000000000e+01
7.187460899353027344e+00,6.907730102539062500e+00
1.045900440216064453e+01,4.010106086730957031e+00
1.000000000000000000e+01,7.300960063934326172e+00
8.912669181823730469e+00,1.000000000000000000e+01
1.000000000000000000e+01,5.700305461883544922e+00
1.000000000000000000e+01,6.583861827850341797e+00
1.000000000000000000e+01,5.921074390411376953e+00
6.705702781677246094e+00,1.000000000000000000e+01
1.000000000000000000e+01,6.165145397186279297e+00
7.106188774108886719e+00,5.634792327880859375e+00
4.870136260986328125e+00,1.000000000000000000e+01
6.105640411376953125e+00,6.110479354858398438e+00
4.162222862243652344e+00,1.000000000000000000e+01
6.536945343017578125e+00,1.036438584327697754e+00
1.000000000000000000e+01,4.321071147918701172e+00
1.370336532592773438e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.986739158630371094e+00
6.874301910400390625e+00,5.571803092956542969e+00
3.967054128646850586e+00,4.610849857330322266e+00
6.576744318008422852e-01,8.339609146118164062e+00
6.264058589935302734e+00,9.686035156250000000e+00
4.006967544555664062e+00,1.000000000000000000e+01
5.573676586151123047e+00,1.000000000000000000e+01
5.657463550567626953e+00,1.000000000000000000e+01
4.191386699676513672e+00,5.529553413391113281e+00
6.717838764190673828e+00,4.988794922828674316e-01
8.401137351989746094e+00,2.419764518737792969e+00
9.437002182006835938e+00,4.693079471588134766e+00
1.089783859252929688e+01,5.741355895996093750e+00
1.000000000000000000e+01,6.407355785369873047e+00
1.258006763458251953e+01,6.678861618041992188e+00
1.000000000000000000e+01,8.331751823425292969e+00
1.000000000000000000e+01,7.668725490570068359e+00
9.464341163635253906e+00,1.000000000000000000e+01
1.000000000000000000e+01,8.268280982971191406e+00
1.000000000000000000e+01,7.623226642608642578e+00
9.292738914489746094e+00,1.000000000000000000e+01
9.339110374450683594e+00,1.000000000000000000e+01
9.806566238403320312e+00,7.323194980621337891e+00
1.141079521179199219e+01,4.981465816497802734e+00
1.000000000000000000e+01,8.515640258789062500e+00
1.017937564849853516e+01,1.000000000000000000e+01
1.000000000000000000e+01,7.272883892059326172e+00
9.864687919616699219e+00,1.000000000000000000e+01
1.119849872589111328e+01,4.080541610717773438e+00
1.167281436920166016e+01,7.032561779022216797e+00
1.346554851531982422e+01,4.020830154418945312e+00
1.413579082489013672e+01,7.586237430572509766e+00
1.000000000000000000e+01,6.650516510009765625e+00
1.387585544586181641e+01,7.478934764862060547e+00
1.609567260742187500e+01,4.897993564605712891e+00
1.000000000000000000e+01,6.895856857299804688e+00
1.000000000000000000e+01,7.339051246643066406e+00
1.000000000000000000e+01,7.531052589416503906e+00
1.278431987762451172e+01,1.000000000000000000e+01
1.286768245697021484e+01,8.611057281494140625e+00
1.000000000000000000e+01,7.340215206146240234e+00
1.068662357330322266e+01,1.000000000000000000e+01
1.101159191131591797e+01,1.881899714469909668e+00
1.000000000000000000e+01,5.809679508209228516e+00
1.000000000000000000e+01,6.233604907989501953e+00
1.042537784576416016e+01,1.000000000000000000e+01
1.000000000000000000e+01,5.239957332611083984e+00
9.204533576965332031e+00,7.900051593780517578e+00
