1.695601844787597656e+01,1.638208198547363281e+01,2.205772209167480469e+01,2.131661605834960938e+01
2.064051055908203125e+01,2.073625946044921875e+01,2.543701553344726562e+01,3.114836883544921875e+01
2.482935714721679688e+01,2.336479949951171875e+01,3.724780273437500000e+01,3.077355194091796875e+01
2.707157516479492188e+01,2.584907150268554688e+01,3.646321105957031250e+01,3.720070266723632812e+01
2.702235412597656250e+01,2.964399909973144531e+01,3.600259017944335938e+01,3.767011260986328125e+01
3.258456039428710938e+01,3.117160034179687500e+01,4.457068252563476562e+01,4.491200256347656250e+01
3.554760360717773438e+01,2.851526260375976562e+01,4.272628784179687500e+01,3.660389328002929688e+01
4.178309631347656250e+01,3.602745819091796875e+01,5.560591125488281250e+01,5.145381927490234375e+01
4.294221496582031250e+01,3.806294250488281250e+01,6.209202575683593750e+01,4.977349090576171875e+01
4.862181091308593750e+01,3.984074783325195312e+01,6.056653213500976562e+01,5.199263000488281250e+01
4.655378341674804688e+01,4.035322570800781250e+01,6.192721176147460938e+01,5.527395629882812500e+01
4.842939376831054688e+01,4.255743789672851562e+01,6.460118103027343750e+01,6.052304458618164062e+01
4.851008605957031250e+01,4.636199951171875000e+01,6.448374938964843750e+01,5.461560058593750000e+01
5.306904220581054688e+01,4.588883972167968750e+01,7.414920043945312500e+01,5.994553375244140625e+01
5.438141250610351562e+01,5.149607849121093750e+01,7.225654602050781250e+01,6.224090576171875000e+01
5.679795837402343750e+01,4.951828765869140625e+01,7.545466613769531250e+01,7.053661346435546875e+01
6.480815124511718750e+01,5.166622161865234375e+01,8.039714050292968750e+01,6.712281799316406250e+01
6.699681091308593750e+01,5.526747894287109375e+01,8.765710449218750000e+01,7.597341156005859375e+01
6.717697143554687500e+01,5.613624572753906250e+01,8.816023254394531250e+01,8.156455993652343750e+01
6.724263763427734375e+01,5.410091400146484375e+01,8.746202087402343750e+01,7.552474212646484375e+01
6.676843261718750000e+01,5.675582885742187500e+01,8.625057983398437500e+01,6.389813232421875000e+01
7.179303741455078125e+01,5.488592529296875000e+01,9.223912048339843750e+01,7.319052124023437500e+01
7.336309814453125000e+01,5.523282623291015625e+01,9.662931060791015625e+01,6.604680633544921875e+01
7.610072326660156250e+01,5.839108276367187500e+01,9.779670715332031250e+01,7.803980255126953125e+01
7.985910797119140625e+01,6.697583770751953125e+01,1.027592926025390625e+02,7.596969604492187500e+01
8.465250396728515625e+01,6.279099273681640625e+01,1.050685119628906250e+02,7.687535858154296875e+01
8.421843719482421875e+01,6.949624633789062500e+01,1.078296356201171875e+02,7.742582702636718750e+01
8.859008026123046875e+01,6.621613311767578125e+01,1.097144165039062500e+02,8.207542419433593750e+01
9.115046691894531250e+01,6.919889068603515625e+01,1.174743957519531250e+02,8.443337249755859375e+01
9.018223571777343750e+01,7.727294921875000000e+01,1.164714508056640625e+02,8.965166473388671875e+01
9.548725891113281250e+01,7.320937347412109375e+01,1.192775421142578125e+02,9.263500976562500000e+01
1.050516357421875000e+02,7.750408935546875000e+01,1.265213317871093750e+02,9.809876251220703125e+01
1.042639160156250000e+02,7.797356414794921875e+01,1.259043579101562500e+02,9.974545288085937500e+01
9.620244598388671875e+01,7.841447448730468750e+01,1.254911880493164062e+02,1.014554672241210938e+02
9.543543243408203125e+01,8.657454681396484375e+01,1.253568115234375000e+02,1.080615310668945312e+02
9.590660858154296875e+01,8.230249023437500000e+01,1.262713012695312500e+02,1.136564025878906250e+02
9.783994293212890625e+01,8.801524353027343750e+01,1.280756530761718750e+02,1.083975601196289062e+02
1.050483169555664062e+02,8.402220153808593750e+01,1.324300537109375000e+02,1.101790771484375000e+02
1.077834701538085938e+02,8.817440032958984375e+01,1.394868164062500000e+02,1.149107666015625000e+02
1.090328979492187500e+02,8.895368957519531250e+01,1.387714233398437500e+02,1.179251708984375000e+02
1.092835083007812500e+02,9.149469757080078125e+01,1.428951721191406250e+02,1.246831436157226562e+02
1.095666732788085938e+02,9.833585357666015625e+01,1.434746093750000000e+02,1.228740768432617188e+02
1.116815490722656250e+02,9.276053619384765625e+01,1.457320861816406250e+02,1.262349014282226562e+02
1.146894226074218750e+02,1.002361297607421875e+02,1.490186614990234375e+02,1.220993499755859375e+02
1.173283081054687500e+02,1.070427932739257812e+02,1.520172271728515625e+02,1.225564270019531250e+02
1.202667541503906250e+02,9.351490020751953125e+01,1.516275787353515625e+02,1.198821868896484375e+02
1.225174484252929688e+02,1.040485839843750000e+02,1.578621063232421875e+02,1.231457977294921875e+02
1.240441513061523438e+02,9.934304809570312500e+01,1.603785095214843750e+02,1.330167236328125000e+02
1.297442169189453125e+02,1.000251083374023438e+02,1.634424285888671875e+02,1.275430984497070312e+02
1.320205078125000000e+02,1.046300659179687500e+02,1.702182159423828125e+02,1.388320617675781250e+02
1.331310577392578125e+02,1.138107910156250000e+02,1.720210723876953125e+02,1.375786895751953125e+02
1.401591339111328125e+02,1.090621109008789062e+02,1.771236267089843750e+02,1.402029876708984375e+02
1.421410980224609375e+02,1.119280624389648438e+02,1.829240570068359375e+02,1.479732055664062500e+02
1.448528594970703125e+02,1.128903961181640625e+02,1.833360900878906250e+02,1.452555694580078125e+02
1.475372619628906250e+02,1.169114913940429688e+02,1.901080780029296875e+02,1.548548126220703125e+02
1.474219818115234375e+02,1.173798065185546875e+02,1.901700592041015625e+02,1.629575500488281250e+02
1.458474273681640625e+02,1.226690063476562500e+02,1.874669036865234375e+02,1.457592620849609375e+02
1.497841949462890625e+02,1.160282516479492188e+02,1.919906005859375000e+02,1.525099182128906250e+02
1.517910461425781250e+02,1.244234237670898438e+02,1.940847167968750000e+02,1.459730377197265625e+02
