0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.381857034371563486e+01,1.203772371587420409e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.572342338726100763e+01,3.422809395336037142e+01,6.381846791654176343e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.164795318820103631e+01,4.264256723253188852e+01,6.381846791654176343e+00,3.963547458183305228e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.713582237820411081e+01,5.850842972308468148e+01,1.510547743332334036e+01,3.963547458183305228e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199995735592710133e+01,6.804130405194064224e+01,1.208438194665867371e+01,3.963547458183305228e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.320073857544623763e+01,7.250533330327380099e+01,9.667505557326940391e+00,3.963547458183305228e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.695540131571434017e+01,9.122728114625151363e+01,2.821985178937808314e+00,3.963547458183305228e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.221555817976400249e+01,9.432311808585590995e+01,1.056439703578756095e+01,7.963547458183304784e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.999839835841176239e+01,1.028834830940951690e+02,2.056439703578756095e+01,2.232709491636661436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.658075926779926590e+01,8.901122499224563001e+01,2.305302683896990956e+01,1.044654189832733238e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.150211277656725883e+01,7.492783233495106288e+01,2.305302683896990956e+01,2.089308379665466564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.695292513369078335e+01,8.690091532649674377e+01,2.644242147117593333e+01,2.208930837966546790e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.963999378458771616e+01,9.147156145529066862e+01,2.115393717694074738e+01,2.208930837966546790e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.974016349497144063e+01,1.062445222949265400e+02,2.115393717694074738e+01,1.767144670373237503e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046037633596525467e+02,1.037078257346295942e+02,3.115393717694074738e+01,1.413715736298590109e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.155886346915286396e+02,1.308708528873651744e+02,3.492314974155259932e+01,2.413715736298590286e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.302901140924732886e+02,1.385661532935247635e+02,4.492314974155259932e+01,2.539437972928300979e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.362584786803266752e+02,1.339165278010065379e+02,4.492314974155259932e+01,3.031550378342640784e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443015628121581244e+02,1.287206771678056612e+02,4.492314974155259932e+01,3.425240302674112769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.418863111870951741e+02,1.466370159196040959e+02,2.492314974155259932e+01,3.425240302674112769e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.266174798302400433e+02,1.505118730615858169e+02,1.744620481908681953e+01,3.425240302674112769e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.367729624563029915e+02,1.675480141134621022e+02,2.995696385526945349e+01,4.425240302674112769e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360767927219316675e+02,1.882009342869098703e+02,1.995696385526944994e+01,4.425240302674112769e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.507678327153097655e+02,1.993897803213394013e+02,2.995696385526944994e+01,3.540192242139290357e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.570141924114290362e+02,1.921154890323263942e+02,2.995696385526944994e+01,3.301135827818661994e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.676386838023205996e+02,2.112914298368549737e+02,3.196557108421556137e+01,4.301135827818661994e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.613782862223313543e+02,2.227636176056092268e+02,2.196557108421555782e+01,6.301135827818661994e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.822074965950007766e+02,2.264124055213820839e+02,3.196557108421555782e+01,5.301135827818661994e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.928017144469500295e+02,2.496779710543247859e+02,2.557245686737244839e+01,5.562937859668801366e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.069703017040156396e+02,2.571588680250834500e+02,3.557245686737245194e+01,5.562937859668801366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.195112970925661386e+02,2.511374713797182778e+02,4.557245686737245194e+01,4.562937859668801366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.331158337040608615e+02,2.678007495892437646e+02,4.368972771015381085e+01,4.848726557449818841e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.471620362068534860e+02,2.783281029592453706e+02,4.368972771015381085e+01,4.848726557449819552e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.542171661525042055e+02,2.774870397237202155e+02,5.368972771015381085e+01,4.878981245959855784e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.690359903521965066e+02,2.914875618155877532e+02,5.368972771015381795e+01,5.507612204184669480e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.773719641386948069e+02,2.944868952620114442e+02,6.368972771015381795e+01,5.507612204184669480e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.764317972272633597e+02,3.070875865329953172e+02,5.368972771015381085e+01,6.507612204184670190e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.810470724174833776e+02,3.203808946713118644e+02,4.368972771015381085e+01,7.134682750068058965e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.048031637004908703e+02,3.161235647867566172e+02,5.368972771015381085e+01,6.134682750068058965e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.159057436465168394e+02,3.350180021679393008e+02,5.368972771015381795e+01,7.134682750068058965e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.467303261106455921e+02,3.440064970486979519e+02,5.368972771015381795e+01,7.134682750068060386e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.390337208323103368e+02,3.682867050916057678e+02,4.368972771015381795e+01,7.134682750068060386e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.615077757508186664e+02,3.672713547611870695e+02,4.368972771015381795e+01,5.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.787006763362923607e+02,3.719589189742167719e+02,5.368972771015381795e+01,5.836339186774771548e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.869684972867752322e+02,3.892988240785384164e+02,7.368972771015381795e+01,5.836339186774771548e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.016977779647383500e+02,3.900191793673866982e+02,7.368972771015381795e+01,4.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.145826882814274086e+02,4.031567128807605513e+02,7.368972771015381795e+01,4.836339186774770837e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.253409973430111108e+02,4.042791474169791286e+02,8.368972771015381795e+01,3.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.402496843179777670e+02,4.203099798311273503e+02,8.368972771015381795e+01,3.836339186774770837e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.363849368456210414e+02,4.392687815254731731e+02,9.368972771015381795e+01,4.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.414171549422302405e+02,4.584138532931697227e+02,8.368972771015381795e+01,4.836339186774770837e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.433457087062518553e+02,4.809742767871930482e+02,6.368972771015381795e+01,5.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.260407623815739271e+02,4.833929402541317017e+02,5.368972771015381795e+01,5.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.337310127504252364e+02,4.812785917030637393e+02,5.368972771015381795e+01,4.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.347296075038281629e+02,5.113225191151922786e+02,4.368972771015381795e+01,4.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.442637890323946976e+02,5.328285353270666747e+02,4.368972771015381795e+01,5.836339186774770837e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.344003650880681562e+02,5.515601270111528720e+02,3.368972771015381795e+01,6.836339186774770837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.394123289638862389e+02,5.677911119595443097e+02,3.495178216812305294e+01,6.836339186774770837e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.532219507406486514e+02,5.692540962148752897e+02,4.495178216812305294e+01,6.836339186774772259e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.643640211344954878e+02,5.978693053306220691e+02,3.596142573449844093e+01,6.836339186774772259e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.588322287960783683e+02,6.230145650223225857e+02,2.596142573449844448e+01,8.836339186774772259e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.757349639840866757e+02,6.154445055431152696e+02,3.596142573449844804e+01,7.836339186774772259e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.913459669931045255e+02,6.256292340432878518e+02,4.596142573449844804e+01,7.836339186774772259e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.107690455704300803e+02,6.194004370344041490e+02,6.596142573449844804e+01,7.810612516913411696e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.301985356258579714e+02,6.293685557417697964e+02,7.596142573449844804e+01,7.810612516913411696e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.403821576902614652e+02,6.458227960780640160e+02,7.596142573449844804e+01,7.810612516913411696e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.571635704486308214e+02,6.426487392368644578e+02,8.596142573449844804e+01,6.810612516913411696e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.593609670627209880e+02,6.612343918083299741e+02,6.596142573449844804e+01,7.810612516913411696e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.753909965929648251e+02,6.608694621868006607e+02,7.596142573449844804e+01,6.810612516913411696e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.814341015417743392e+02,6.508799906161332274e+02,7.596142573449844804e+01,4.810612516913411696e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.834233373285759399e+02,6.659827742256235297e+02,7.596142573449844804e+01,6.778972008040318542e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.793753465697946012e+02,6.704599258319260571e+02,6.596142573449844804e+01,6.778972008040318542e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.746916788934062197e+02,6.743711120909356396e+02,6.596142573449844804e+01,6.778972008040318542e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.744893366097991247e+02,6.789775006266222590e+02,6.596142573449844804e+01,7.778972008040318542e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
