-3.540609264746308327e-03,0.000000000000000000e+00,6.415959447622299194e-03,6.043280474841594696e-03
3.189432434737682343e-03,2.000000000000000000e+00,-2.274764142930507660e-02,-2.974405512213706970e-02
-2.720589749515056610e-02,4.000000000000000000e+00,6.866984814405441284e-02,-2.786455303430557251e-02
4.249819368124008179e-02,6.000000000000000000e+00,1.118093729019165039e-02,-2.700698934495449066e-02
7.663656771183013916e-02,6.000000000000000000e+00,-2.416919916868209839e-02,7.087490707635879517e-02
5.387710034847259521e-02,6.000000000000000000e+00,-2.747004479169845581e-02,7.516091316938400269e-02
7.739289849996566772e-02,6.000000000000000000e+00,-5.721653252840042114e-02,8.588258922100067139e-02
1.325838565826416016e-01,6.000000000000000000e+00,-1.018687859177589417e-01,1.214144900441169739e-01
1.015770211815834045e-01,6.000000000000000000e+00,-1.020810157060623169e-01,9.500460326671600342e-02
1.052295342087745667e-01,6.000000000000000000e+00,-6.182751059532165527e-02,1.157924830913543701e-01
1.070601195096969604e-01,6.088200092315673828e+00,-6.108020246028900146e-02,1.210144460201263428e-01
1.283728182315826416e-01,6.202859878540039062e+00,-6.920272111892700195e-02,1.358920186758041382e-01
1.475885659456253052e-01,6.325458049774169922e+00,-6.245829164981842041e-02,1.578687578439712524e-01
1.701872348785400391e-01,6.362237453460693359e+00,-5.858869850635528564e-02,1.732497662305831909e-01
1.891182214021682739e-01,6.373270988464355469e+00,-5.027875304222106934e-02,1.901812255382537842e-01
2.049727141857147217e-01,6.376581192016601562e+00,-4.160055518150329590e-02,2.048534899950027466e-01
2.242088615894317627e-01,6.377574443817138672e+00,-3.534880280494689941e-02,2.243175208568572998e-01
2.407335042953491211e-01,6.377872467041015625e+00,-2.910989522933959961e-02,2.427936196327209473e-01
2.539721727371215820e-01,6.377961635589599609e+00,-2.180370688438415527e-02,2.594302892684936523e-01
2.678228616714477539e-01,6.377988338470458984e+00,-1.473939418792724609e-02,2.777455747127532959e-01
2.806774079799652100e-01,6.377996444702148438e+00,-7.102102041244506836e-03,2.962076663970947266e-01
2.938499152660369873e-01,6.377998828887939453e+00,4.432231187820434570e-03,3.100655376911163330e-01
3.083956241607666016e-01,6.377999782562255859e+00,1.535841822624206543e-02,3.239700496196746826e-01
3.214893043041229248e-01,6.377999782562255859e+00,2.815523743629455566e-02,3.389247357845306396e-01
3.345907032489776611e-01,6.377999782562255859e+00,4.045233130455017090e-02,3.535824418067932129e-01
3.465713560581207275e-01,6.377999782562255859e+00,5.227759480476379395e-02,3.678982555866241455e-01
3.582821786403656006e-01,6.377999782562255859e+00,6.356391310691833496e-02,3.819707930088043213e-01
3.698728084564208984e-01,6.377999782562255859e+00,7.469657063484191895e-02,3.959335684776306152e-01
3.814638853073120117e-01,6.377999782562255859e+00,8.583080768585205078e-02,4.098970293998718262e-01
3.930531144142150879e-01,6.377999782562255859e+00,9.696584939956665039e-02,4.238582253456115723e-01
4.039119482040405273e-01,6.377999782562255859e+00,1.090633273124694824e-01,4.381392002105712891e-01
4.146112501621246338e-01,6.377999782562255859e+00,1.213718652725219727e-01,4.524890780448913574e-01
4.253095686435699463e-01,6.377999782562255859e+00,1.336804628372192383e-01,4.668387770652770996e-01
4.361870586872100830e-01,6.377999782562255859e+00,1.458882689476013184e-01,4.811502099037170410e-01
4.475380480289459229e-01,6.377999782562255859e+00,1.578011512756347656e-01,4.954450130462646484e-01
4.588907063007354736e-01,6.377999782562255859e+00,1.697145700454711914e-01,5.097410678863525391e-01
4.712666869163513184e-01,6.377999782562255859e+00,1.810054183006286621e-01,5.251936912536621094e-01
4.837829470634460449e-01,6.377999782562255859e+00,1.922549605369567871e-01,5.407879352569580078e-01
4.965472221374511719e-01,6.377999782562255859e+00,2.035220861434936523e-01,5.566073656082153320e-01
5.093100666999816895e-01,6.377999782562255859e+00,2.147920131683349609e-01,5.724260807037353516e-01
5.220729112625122070e-01,6.377999782562255859e+00,2.260608077049255371e-01,5.882462263107299805e-01
5.348368883132934570e-01,6.377999782562255859e+00,2.373283505439758301e-01,6.040667295455932617e-01
5.475990176200866699e-01,6.377999782562255859e+00,2.485982775688171387e-01,6.198842525482177734e-01
5.603628158569335938e-01,6.377999782562255859e+00,2.598662972450256348e-01,6.357041001319885254e-01
5.731256008148193359e-01,6.377999782562255859e+00,2.711362242698669434e-01,6.515237092971801758e-01
5.858898758888244629e-01,6.377999782562255859e+00,2.824030518531799316e-01,6.673434376716613770e-01
5.986514687538146973e-01,6.377999782562255859e+00,2.936723828315734863e-01,6.831617951393127441e-01
6.114152073860168457e-01,6.377999782562255859e+00,3.049406409263610840e-01,6.989812254905700684e-01
6.241780519485473633e-01,6.377999782562255859e+00,3.162102103233337402e-01,7.148019075393676758e-01
6.369430422782897949e-01,6.377999782562255859e+00,3.274767398834228516e-01,7.306208014488220215e-01
6.497043371200561523e-01,6.377999782562255859e+00,3.387471437454223633e-01,7.464393973350524902e-01
6.631767749786376953e-01,6.377999782562255859e+00,3.488424420356750488e-01,7.624171972274780273e-01
