1.513064289093017578e+01,1.494483661651611328e+01,1.418747711181640625e+01
1.422556591033935547e+01,1.517188644409179688e+01,1.512577629089355469e+01
1.163096332550048828e+01,1.487218952178955078e+01,1.570841789245605469e+01
8.893841743469238281e+00,1.428543281555175781e+01,1.644245719909667969e+01
6.156721115112304688e+00,1.369867706298828125e+01,1.717649650573730469e+01
3.419598579406738281e+00,1.311191940307617188e+01,1.791053581237792969e+01
6.824789047241210938e-01,1.252516365051269531e+01,1.864457321166992188e+01
-2.054644584655761719e+00,1.193840789794921875e+01,1.937861251831054688e+01
-4.791768074035644531e+00,1.135165023803710938e+01,2.011265182495117188e+01
-7.528887748718261719e+00,1.076489353179931641e+01,2.084669113159179688e+01
-1.026600551605224609e+01,1.017813777923583984e+01,2.158073043823242188e+01
-1.300313091278076172e+01,9.591381072998046875e+00,2.231476974487304688e+01
-1.574025249481201172e+01,9.004623413085937500e+00,2.304880905151367188e+01
-1.847737503051757812e+01,8.417867660522460938e+00,2.378284835815429688e+01
-2.121450042724609375e+01,7.831110954284667969e+00,2.451688575744628906e+01
-2.395161819458007812e+01,7.244354248046875000e+00,2.525092315673828125e+01
-2.668873977661132812e+01,6.657595634460449219e+00,2.598496246337890625e+01
-2.942586135864257812e+01,6.070838928222656250e+00,2.671900177001953125e+01
-1.840319633483886719e+01,5.484083175659179688e+00,2.787573242187500000e+01
-1.190957641601562500e+01,7.334260940551757812e+00,2.578575897216796875e+01
-5.744954586029052734e+00,9.094532012939453125e+00,2.353870010375976562e+01
-8.760449409484863281e+00,1.085480117797851562e+01,2.055156326293945312e+01
-2.121450042724609375e+01,7.831110954284667969e+00,2.451688575744628906e+01
-2.395161819458007812e+01,7.244354248046875000e+00,2.525092315673828125e+01
-2.668873977661132812e+01,6.657595634460449219e+00,2.595932769775390625e+01
-3.077984619140625000e+01,6.405736923217773438e+00,2.736478805541992188e+01
-3.391741561889648438e+01,6.457239151000976562e+00,2.830939483642578125e+01
-3.689480209350585938e+01,6.253433227539062500e+00,2.920024299621582031e+01
-3.839807510375976562e+01,5.523258209228515625e+00,2.932965660095214844e+01
-4.078880310058593750e+01,4.384410858154296875e+00,2.988351821899414062e+01
-4.330836486816406250e+01,3.450887680053710938e+00,3.049923706054687500e+01
-4.593443679809570312e+01,2.687129020690917969e+00,3.117164421081542969e+01
-4.862101364135742188e+01,2.019792556762695312e+00,3.187729644775390625e+01
-5.133673477172851562e+01,1.398941040039062500e+00,3.257022476196289062e+01
-5.424241256713867188e+01,1.031616210937500000e+00,3.335527801513671875e+01
-5.725092697143554688e+01,8.773965835571289062e-01,3.420695877075195312e+01
-6.027521896362304688e+01,7.483835220336914062e-01,3.510934066772460938e+01
-6.306547927856445312e+01,2.955389022827148438e-01,3.590506744384765625e+01
-6.568348693847656250e+01,-4.810667037963867188e-01,3.660136413574218750e+01
-6.822555541992187500e+01,-1.378698348999023438e+00,3.724540328979492188e+01
-7.078330230712890625e+01,-2.251352310180664062e+00,3.788949584960937500e+01
-7.339108276367187500e+01,-3.044244766235351562e+00,3.855612564086914062e+01
-7.604765319824218750e+01,-3.759420394897460938e+00,3.923670959472656250e+01
