7.632492828369140625e+01,7.764440155029296875e+01,7.606732940673828125e+01,7.532493591308593750e+01
8.692865753173828125e+01,1.025615997314453125e+02,1.042606506347656250e+02,1.103065185546875000e+02
9.909446716308593750e+01,1.046935272216796875e+02,1.295040130615234375e+02,1.252781372070312500e+02
1.068572616577148438e+02,1.286163635253906250e+02,1.255773925781250000e+02,1.309591979980468750e+02
1.318556365966796875e+02,1.151329803466796875e+02,1.378015136718750000e+02,1.467804565429687500e+02
1.314117431640625000e+02,1.160096359252929688e+02,1.386697082519531250e+02,1.457189025878906250e+02
1.229774322509765625e+02,1.463443603515625000e+02,1.488361358642578125e+02,1.470690002441406250e+02
1.434685974121093750e+02,1.224592590332031250e+02,1.517807922363281250e+02,1.607780761718750000e+02
1.322753295898437500e+02,1.231354217529296875e+02,1.569937744140625000e+02,1.773332366943359375e+02
1.231267776489257812e+02,1.254933166503906250e+02,1.674690551757812500e+02,1.562152404785156250e+02
1.349221343994140625e+02,1.575778045654296875e+02,1.698086700439453125e+02,1.640073089599609375e+02
1.385107727050781250e+02,1.277499237060546875e+02,1.645278320312500000e+02,1.849935150146484375e+02
1.325551147460937500e+02,1.288234252929687500e+02,1.931040649414062500e+02,1.649639739990234375e+02
1.389196166992187500e+02,1.644336700439453125e+02,1.745375061035156250e+02,1.673831024169921875e+02
1.389295196533203125e+02,1.626718444824218750e+02,1.745693969726562500e+02,1.683605804443359375e+02
1.423959655761718750e+02,1.314141998291015625e+02,1.658022155761718750e+02,1.905291442871093750e+02
1.423905792236328125e+02,1.327176513671875000e+02,1.652545776367187500e+02,1.888328094482421875e+02
1.411059112548828125e+02,1.638065643310546875e+02,1.789479064941406250e+02,1.689320678710937500e+02
1.490625610351562500e+02,1.361163787841796875e+02,1.712957000732421875e+02,1.944057006835937500e+02
1.731760253906250000e+02,1.427486572265625000e+02,1.784799499511718750e+02,1.816173553466796875e+02
1.512185058593750000e+02,1.387902984619140625e+02,1.777535705566406250e+02,1.988742523193359375e+02
1.471852416992187500e+02,1.424681091308593750e+02,2.180134124755859375e+02,1.841658630371093750e+02
1.441194458007812500e+02,1.386477813720703125e+02,2.112371826171875000e+02,1.809237213134765625e+02
1.527023620605468750e+02,1.443760833740234375e+02,1.802961730957031250e+02,2.095573883056640625e+02
1.519161376953125000e+02,1.792845764160156250e+02,1.904698638916015625e+02,1.849751434326171875e+02
1.472553405761718750e+02,1.523422393798828125e+02,2.008923339843750000e+02,1.882937011718750000e+02
1.570279541015625000e+02,1.499212951660156250e+02,1.878775939941406250e+02,2.223112945556640625e+02
1.557859802246093750e+02,1.462444610595703125e+02,1.834052734375000000e+02,2.122027435302734375e+02
1.834571380615234375e+02,1.514417877197265625e+02,1.903993682861328125e+02,1.944157409667968750e+02
1.532918701171875000e+02,1.503055877685546875e+02,2.216648559570312500e+02,1.924390869140625000e+02
1.479668273925781250e+02,1.534478759765625000e+02,2.017943572998046875e+02,1.876063537597656250e+02
1.452128906250000000e+02,1.514669952392578125e+02,1.955050354003906250e+02,1.838727874755859375e+02
1.794210205078125000e+02,1.485252990722656250e+02,1.850761413574218750e+02,1.915313720703125000e+02
1.485908813476562500e+02,1.561366424560546875e+02,2.008156433105468750e+02,1.882812957763671875e+02
1.551230163574218750e+02,1.886970977783203125e+02,1.862440490722656250e+02,1.964247741699218750e+02
1.596880493164062500e+02,1.573958435058593750e+02,1.951842041015625000e+02,2.335185699462890625e+02
1.620088043212890625e+02,1.939068450927734375e+02,1.974964294433593750e+02,2.002807769775390625e+02
1.959277191162109375e+02,1.618188018798828125e+02,2.017744598388671875e+02,2.068560638427734375e+02
1.602506408691406250e+02,1.663041992187500000e+02,2.212568664550781250e+02,2.029133453369140625e+02
1.669154968261718750e+02,2.023987579345703125e+02,2.030655364990234375e+02,2.091242370605468750e+02
1.630206298828125000e+02,1.688758087158203125e+02,2.254455261230468750e+02,2.086017303466796875e+02
1.687800903320312500e+02,1.665874176025390625e+02,2.078146057128906250e+02,2.505283508300781250e+02
2.009102020263671875e+02,1.680143127441406250e+02,2.061909484863281250e+02,2.126301727294921875e+02
1.732347717285156250e+02,2.094447174072265625e+02,2.111356201171875000e+02,2.187447509765625000e+02
1.745384368896484375e+02,1.753261871337890625e+02,2.171461486816406250e+02,2.639983215332031250e+02
1.794308929443359375e+02,2.156093139648437500e+02,2.222845764160156250e+02,2.221967163085937500e+02
1.787518310546875000e+02,2.137427062988281250e+02,2.212140350341796875e+02,2.212829132080078125e+02
1.767683868408203125e+02,1.805837097167968750e+02,2.508079681396484375e+02,2.236442413330078125e+02
1.703802947998046875e+02,1.775496673583984375e+02,2.370003967285156250e+02,2.154976501464843750e+02
1.775663299560546875e+02,2.191493225097656250e+02,2.104538269042968750e+02,2.270296020507812500e+02
1.768514251708984375e+02,1.784938354492187500e+02,2.203840637207031250e+02,2.683597717285156250e+02
1.824581756591796875e+02,2.219076538085937500e+02,2.221881713867187500e+02,2.289854125976562500e+02
1.823269500732421875e+02,2.199353179931640625e+02,2.234547424316406250e+02,2.293542938232421875e+02
1.813671417236328125e+02,1.831800384521484375e+02,2.261006774902343750e+02,2.755974121093750000e+02
1.902925567626953125e+02,2.282593688964843750e+02,2.348887634277343750e+02,2.366093444824218750e+02
2.314632568359375000e+02,1.898486633300781250e+02,2.339036865234375000e+02,2.399665069580078125e+02
2.313871612548828125e+02,1.909591369628906250e+02,2.352101745605468750e+02,2.422280273437500000e+02
1.914284515380859375e+02,1.926637725830078125e+02,2.387313842773437500e+02,2.917233581542968750e+02
1.922743377685546875e+02,1.930811767578125000e+02,2.794478454589843750e+02,2.432075195312500000e+02
