0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.346402422055819059e+00,3.415905809061432041e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02
0.000000000000000000e+00,1.188142934893485769e+00,5.030227267911222100e+00,3.721978653078189758e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,0.000000000000000000e+00,2.999999999999999889e-02,2.999999999999999889e-02
7.330158052821122983e-01,2.376285869786970983e-01,7.198732875629753281e+00,2.017455118688972870e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.999999999999999778e-02,2.000000000000000042e-02,5.999999999999999778e-02,5.999999999999999778e-02
7.330158052821122983e-01,3.717258721616254480e+00,1.070327749091565828e+01,3.981303655043626044e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999667e-02,5.000000000000000278e-02,8.999999999999999667e-02,2.000000000000000042e-02
7.330158052821122983e-01,2.973806977293003584e+00,1.230014202008229773e+01,4.569049866969801421e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000056e-01,2.999999999999999889e-02
1.455050925767039649e+00,5.947613954586006280e-01,1.509673285770342588e+01,2.055645990433443870e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000044e-01,2.000000000000000042e-02,1.300000000000000044e-01,5.999999999999999778e-02
1.455050925767039649e+00,4.122428709290850257e+00,1.902351224345892788e+01,3.879755669145184882e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000033e-01,5.000000000000000278e-02,1.600000000000000033e-01,2.000000000000000042e-02
1.601066737489474034e+00,8.718952349094228893e-01,2.099663898861373923e+01,2.407094978456646217e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000022e-01,2.000000000000000042e-02,1.900000000000000022e-01,5.000000000000000278e-02
1.601066737489474034e+00,1.743790469818845279e-01,2.218225788059865167e+01,9.416705230525664883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,2.999999999999999889e-02,2.000000000000000111e-01,0.000000000000000000e+00
3.202133474978948180e-01,1.743790469818845279e-01,7.170927683535271768e+00,4.743210745073457524e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000100e-01,5.999999999999999778e-02,2.300000000000000100e-01,2.000000000000000042e-02
6.616826243407402330e+00,1.899712084907284382e+00,2.977784996046609400e+00,6.512923338935003414e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.399999999999999911e-01,7.000000000000000666e-02,0.000000000000000000e+00,2.999999999999999889e-02
