1.457089519500732422e+01,1.103697586059570312e+01,1.518648052215576172e+01
1.453779888153076172e+01,1.463229084014892578e+01,1.514698982238769531e+01
1.453779888153076172e+01,1.463229084014892578e+01,1.514698982238769531e+01
1.453779888153076172e+01,1.463229084014892578e+01,1.514698982238769531e+01
1.453779888153076172e+01,1.463229084014892578e+01,1.514698982238769531e+01
1.455327892303466797e+01,1.513754844665527344e+01,1.514698982238769531e+01
1.561930179595947266e+01,1.602861976623535156e+01,1.672574234008789062e+01
1.593031024932861328e+01,1.621707725524902344e+01,1.707477951049804688e+01
1.493681144714355469e+01,2.000884628295898438e+01,1.761634445190429688e+01
1.462731838226318359e+01,1.506263160705566406e+01,1.504767417907714844e+01
1.545625114440917969e+01,1.593331813812255859e+01,1.654072189331054688e+01
1.580999660491943359e+01,1.798164939880371094e+01,1.536180400848388672e+01
1.856872940063476562e+01,1.580883407592773438e+01,1.540425968170166016e+01
1.865104293823242188e+01,1.520148563385009766e+01,1.673739624023437500e+01
1.478655242919921875e+01,2.011174011230468750e+01,1.737269401550292969e+01
1.451632308959960938e+01,1.681408309936523438e+01,1.648567581176757812e+01
1.576765155792236328e+01,1.499086952209472656e+01,1.659120368957519531e+01
1.449268150329589844e+01,1.928580474853515625e+01,1.714713096618652344e+01
1.964975166320800781e+01,1.490999889373779297e+01,1.746624183654785156e+01
1.797421073913574219e+01,1.501740741729736328e+01,1.725764083862304688e+01
1.479675960540771484e+01,1.618325805664062500e+01,2.098550224304199219e+01
1.507623195648193359e+01,1.581501102447509766e+01,1.635569572448730469e+01
1.508088111877441406e+01,1.970018959045410156e+01,1.553581809997558594e+01
1.479853248596191406e+01,1.544731235504150391e+01,1.888682746887207031e+01
1.521379661560058594e+01,1.592410469055175781e+01,1.649255180358886719e+01
2.534276962280273438e+01,1.529193878173828125e+01,1.684728050231933594e+01
1.444290351867675781e+01,1.883024024963378906e+01,1.745874786376953125e+01
1.448315811157226562e+01,1.658159065246582031e+01,1.689724159240722656e+01
1.447445869445800781e+01,1.811510467529296875e+01,1.682287788391113281e+01
1.433026790618896484e+01,1.489073181152343750e+01,2.106903839111328125e+01
2.059827423095703125e+01,1.577381610870361328e+01,1.659037399291992188e+01
1.470110511779785156e+01,1.940438461303710938e+01,1.651184463500976562e+01
1.553878402709960938e+01,1.571410369873046875e+01,1.713329887390136719e+01
1.599737930297851562e+01,2.082319641113281250e+01,1.534730434417724609e+01
1.921496772766113281e+01,1.553933620452880859e+01,1.578159332275390625e+01
1.473330974578857422e+01,1.879618072509765625e+01,1.672467422485351562e+01
1.426510047912597656e+01,1.865268135070800781e+01,1.874483680725097656e+01
1.418599319458007812e+01,1.994572639465332031e+01,1.928742408752441406e+01
2.605257415771484375e+01,1.463627910614013672e+01,1.931947326660156250e+01
1.415697193145751953e+01,1.451033020019531250e+01,2.671263885498046875e+01
1.854414367675781250e+01,1.577998828887939453e+01,1.601373481750488281e+01
1.484535217285156250e+01,2.050653457641601562e+01,1.769259071350097656e+01
1.925953674316406250e+01,1.511162948608398438e+01,1.595919895172119141e+01
1.466899490356445312e+01,1.874928855895996094e+01,1.696176719665527344e+01
2.644713973999023438e+01,1.472393035888671875e+01,1.823160743713378906e+01
1.438724136352539062e+01,1.470743083953857422e+01,2.154773712158203125e+01
1.479872703552246094e+01,1.579216480255126953e+01,1.633700752258300781e+01
1.528380203247070312e+01,1.710971450805664062e+01,1.543331527709960938e+01
1.882889175415039062e+01,1.568003559112548828e+01,1.618146133422851562e+01
1.490582847595214844e+01,1.596591567993164062e+01,1.799677467346191406e+01
